path	kind	type	sentence	basis
README.md	unbound	AMBIGUOUS	(An internal design document elaborating this is not shipped in this repository, so it is deliberate	'this': 6 candidate antecedents in the preceding 2 sentences: audit, document, pattern, property
README.md	unbound	AMBIGUOUS	`~/.claude/settings.json` is NOT modified — the plugin system manages its own hook registry.	'its': 18 candidate antecedents in the preceding 2 sentences: ${CLAUDE_PLUGIN_ROOT}/makoto/_dispatch_shim.sh, .claude-plugin/plugin.json, CLAUDE, Code
README.md	unbound	AMBIGUOUS	To close it at the source, set in `~/.claude/settings.json`:	'it': 8 candidate antecedents in the preceding 2 sentences: Claude, Code's, content.illusory_authorship_trailer, door
README.md	unbound	AMBIGUOUS	This is defense in depth, not a replacement: the setting closes the auto-append door, `content.illus	'it': 4 candidate antecedents in the preceding 2 sentences: content.illusory_authorship_trailer, one, replacement, the
README.md	unbound	DEICTIC	This is defense in depth, not a replacement: the setting closes the auto-append door, `content.illus	'this' opens the block, so it points outside this document
README.md	unbound	AMBIGUOUS	The earlier three-tier system was removed in the 2026-06-02 *warning-tier-elimination* (a pattern ei	'it': 10 candidate antecedents in the preceding 2 sentences: blocks, disabled, letting, measured
README.md	unbound	AMBIGUOUS	The invariant is enforced by the suite, not at load: `makoto.vocab` carries `fire_level` "by convent	'it': 15 candidate antecedents in the preceding 2 sentences: blocks, corpus, enforced, every
README.md	unbound	AMBIGUOUS	None is a reintroduction of the cut `warning` tier — `gate.self_wired` is a single, named check whos	'it': 17 candidate antecedents in the preceding 2 sentences: "error", DECISION, DESIGN, SPEC-
README.md	unbound	AMBIGUOUS	It captures enough to triage true-positive vs. false-positive without leaking whole-file contents.	'it': 7 candidate antecedents in the preceding 2 sentences: $MAKOTO_STATE_DIR/audit.jsonl, DIR, JSON, MAKOTO
README.md	unbound	AMBIGUOUS	It's plain JSONL — query it with `jq` or any tool.	'it': 7 candidate antecedents in the preceding 2 sentences: $MAKOTO_STATE_DIR/audit.jsonl, DIR, JSON, MAKOTO
README.md	unbound	AMBIGUOUS	`$MAKOTO_STATE_DIR/dispatch_errors.jsonl` is the other half, and it is the half that matters when so	'it': 4 candidate antecedents in the preceding 2 sentences: $MAKOTO_STATE_DIR/dispatch_errors.jsonl, DIR, STATE, half
README.md	unbound	AMBIGUOUS	When a batch of fail-opens landed together, "did they affect this session?" could not be answered fr	'they': 5 candidate antecedents in the preceding 2 sentences: audit.jsonl, fail-opens, here, that
README.md	unbound	AMBIGUOUS	`id_source` says how the ids were obtained (`payload`, or `raw-scan` when the envelope did not parse	'it': 12 candidate antecedents in the preceding 2 sentences: audit.jsonl, fail-opens, here, id_source
README.md	unbound	AMBIGUOUS	`id_source` says how the ids were obtained (`payload`, or `raw-scan` when the envelope did not parse	'they': 11 candidate antecedents in the preceding 2 sentences: audit.jsonl, fail-opens, here, id_source
README.md	unbound	AMBIGUOUS	If the append fails (disk full, permission denied), dispatch prints one stderr line and continues wi	'its': 2 candidate antecedents in the preceding 2 sentences: append, line
README.md	unbound	AMBIGUOUS	The ambiguous "never wired vs. just stripped" case the underlying verdict predicate cannot resolve o	'its': 6 candidate antecedents in the preceding 2 sentences: ambiguous, gate.configchange_advisory, line, predicate
README.md	unbound	AMBIGUOUS	A path with neither piece of evidence never blocks, no matter how many times it evaluates as strippe	'it': 17 candidate antecedents in the preceding 2 sentences: Blocking, ONLY, PRIOR, ambiguous
README.md	unbound	AMBIGUOUS	A path with neither piece of evidence never blocks, no matter how many times it evaluates as strippe	'its': 18 candidate antecedents in the preceding 2 sentences: Blocking, ONLY, PRIOR, ambiguous
README.md	unbound	AMBIGUOUS	Not yet part of the plugin-install path; wire it manually, the same way as the [manual wiring](#manu	'it': 2 candidate antecedents in the preceding 2 sentences: path, policy_settings
README.md	unbound	AMBIGUOUS	1. **WORD**: the agent writes `src/auth.py`, then claims `"test_login passes now."` at Stop. 2. **DE	'it': 15 candidate antecedents in the preceding 2 sentences: "test_login passes now.", DEED, FAILED, FAILED tests/test_auth.py::test_login
README.md	unbound	AMBIGUOUS	The claim `"test_login passes now."` is never re-derived by a human or a reviewer; it cites two spec	'it': 3 candidate antecedents in the preceding 2 sentences: "test_login passes now.", a, claim
README.md	unbound	AMBIGUOUS	That is the whole pitch: chained, receipted claims, not a linter that yells and leaves no trace.	'that': 4 candidate antecedents in the preceding 2 sentences: "test_login passes now.", a, claim, verify_chain
README.md	unbound	AMBIGUOUS	The executable summary below measures its derailment fixtures, total result, and success contract.	'its': 4 candidate antecedents in the preceding 2 sentences: below, dispatcher, python3 eval/replay.py, replays
README.md	ungrounded	ASSUMPTION	[![CI](https://github.com/Clear-Sights/Makoto/actions/workflows/ci.yml/badge.svg)](https://github.co	carries a claim signal (a number, flag, path or symbol) but names no basis for it
README.md	ungrounded	ASSUMPTION	makoto fires on mechanical hook events — every `PreToolUse`, `PostToolUse`, and `Stop` — and **block	carries a claim signal (a number, flag, path or symbol) but names no basis for it
README.md	ungrounded	ASSUMPTION	<!-- BEGIN GENERATED: check-counts | source: makoto.registry | regenerate: python3 tools/render_chec	carries a claim signal (a number, flag, path or symbol) but names no basis for it
README.md	ungrounded	ASSUMPTION	- **15 pre-checks** (all blocking) - Pre-check ids grouped by dotted prefix — `content`: **12**, `ev	carries a claim signal (a number, flag, path or symbol) but names no basis for it
README.md	ungrounded	ASSUMPTION	Every pre-check and every non-advisory end-of-turn gate blocks; there is no silent "warning" tier fo	carries a claim signal (a number, flag, path or symbol) but names no basis for it
README.md	ungrounded	ASSUMPTION	**Verifier weakening** — a check silently neutered - `content.verifier_predicate_weakened` loose-com	carries a claim signal (a number, flag, path or symbol) but names no basis for it
README.md	ungrounded	ASSUMPTION	**Fabricated evidence** — a claim with no backing artifact - `content.phantom_citation` phantom cita	carries a claim signal (a number, flag, path or symbol) but names no basis for it
README.md	ungrounded	ASSUMPTION	**Self-defense** - `content.self_mute_guard` makoto self-mute (disabling or un-wiring makoto via `se	carries a claim signal (a number, flag, path or symbol) but names no basis for it
README.md	ungrounded	ASSUMPTION	**Scope & contract discipline** — illusory progress and out-of-contract action (SPEC-5, ported by sh	carries a claim signal (a number, flag, path or symbol) but names no basis for it
README.md	ungrounded	ASSUMPTION	The table below is the summary; the long-form description of every gate is in [docs/CATALOG.md](docs	carries a claim signal (a number, flag, path or symbol) but names no basis for it
README.md	ungrounded	ASSUMPTION	- **established** — certified at zero false positives on the named negative sets: the shipped corpus	carries a claim signal (a number, flag, path or symbol) but names no basis for it
README.md	ungrounded	ASSUMPTION	Inspect the live catalog with `makoto pattern list`; see one pattern in full with `makoto pattern sh	carries a claim signal (a number, flag, path or symbol) but names no basis for it
README.md	ungrounded	ASSUMPTION	<!-- BEGIN GENERATED: canon-split | source: makoto.substrate._canonAtoms | regenerate: python3 tools	carries a claim signal (a number, flag, path or symbol) but names no basis for it
README.md	ungrounded	ASSUMPTION	- blocking robust core: **4 of 17** ported canon fingerprints - advisory remainder: **13** ported ca	carries a claim signal (a number, flag, path or symbol) but names no basis for it
README.md	ungrounded	ASSUMPTION	`gate.canon_fingerprints` (and `canon.timeout` within `gate.canon`) read the session's own recorded 	carries a claim signal (a number, flag, path or symbol) but names no basis for it
README.md	ungrounded	ASSUMPTION	The discharge is chain-appended (`kind="release.operator"`) for the audit trail; the block decision 	carries a claim signal (a number, flag, path or symbol) but names no basis for it
README.md	ungrounded	ASSUMPTION	Annotate the line with `makoto-allow: <reason>` (any comment style, case-insensitive). makoto won't 	carries a claim signal (a number, flag, path or symbol) but names no basis for it
README.md	ungrounded	ASSUMPTION	(An internal design document elaborating this is not shipped in this repository, so it is deliberate	carries a claim signal (a number, flag, path or symbol) but names no basis for it
README.md	ungrounded	ASSUMPTION	Enabling the plugin is the whole install: `.claude-plugin/plugin.json` + `hooks/hooks.json` auto-wir	carries a claim signal (a number, flag, path or symbol) but names no basis for it
README.md	ungrounded	ASSUMPTION	Claude Code registers `PreToolUse`, `PostToolUse`, `Stop`, `SubagentStop`, and `SessionStart` hooks 	carries a claim signal (a number, flag, path or symbol) but names no basis for it
README.md	ungrounded	ASSUMPTION	`~/.claude/settings.json` is NOT modified — the plugin system manages its own hook registry.	carries a claim signal (a number, flag, path or symbol) but names no basis for it
README.md	ungrounded	ASSUMPTION	State dir + `makoto.db` are created lazily on the first hook invocation.	carries a claim signal (a number, flag, path or symbol) but names no basis for it
README.md	ungrounded	ASSUMPTION	Pre-Check `content.illusory_authorship_trailer` blocks the **agent-authored** one — the trailer type	carries a claim signal (a number, flag, path or symbol) but names no basis for it
README.md	ungrounded	ASSUMPTION	To close it at the source, set in `~/.claude/settings.json`:	carries a claim signal (a number, flag, path or symbol) but names no basis for it
README.md	ungrounded	ASSUMPTION	This is defense in depth, not a replacement: the setting closes the auto-append door, `content.illus	carries a claim signal (a number, flag, path or symbol) but names no basis for it
README.md	ungrounded	ASSUMPTION	If you previously ran the old `python -m makoto install` (0.3.0 or earlier), your `~/.claude/setting	carries a claim signal (a number, flag, path or symbol) but names no basis for it
README.md	ungrounded	ASSUMPTION	How to tell if you're affected: `grep makoto ~/.claude/settings.json` — any hit means the old entrie	carries a claim signal (a number, flag, path or symbol) but names no basis for it
README.md	ungrounded	ASSUMPTION	The marketplace inventory is owned by [Courthouse](https://github.com/Clear-Sights/Courthouse): `cla	carries a claim signal (a number, flag, path or symbol) but names no basis for it
README.md	ungrounded	ASSUMPTION	The state dir and `makoto.db` are created lazily on the first hook invocation; there is no separate 	carries a claim signal (a number, flag, path or symbol) but names no basis for it
README.md	ungrounded	ASSUMPTION	The state dir (`~/.claude/makoto_state/`) is preserved on uninstall — `audit.jsonl` and `makoto.db` 	carries a claim signal (a number, flag, path or symbol) but names no basis for it
README.md	ungrounded	ASSUMPTION	To fully reset, `rm -rf` the dir.	carries a claim signal (a number, flag, path or symbol) but names no basis for it
README.md	ungrounded	ASSUMPTION	If you want to inspect or hand-wire what the plugin does, add to the `hooks.PreToolUse`, `hooks.Post	carries a claim signal (a number, flag, path or symbol) but names no basis for it
README.md	ungrounded	ASSUMPTION	Bracket the additions with `# makoto-managed-begin` / `# makoto-managed-end` markers for idempotent 	carries a claim signal (a number, flag, path or symbol) but names no basis for it
README.md	ungrounded	ASSUMPTION	<!-- BEGIN GENERATED: dispatch-contract | source: plugin/makoto/_dispatch_shim.sh | regenerate: pyth	carries a claim signal (a number, flag, path or symbol) but names no basis for it
README.md	ungrounded	ASSUMPTION	The earlier three-tier system was removed in the 2026-06-02 *warning-tier-elimination* (a pattern ei	carries a claim signal (a number, flag, path or symbol) but names no basis for it
README.md	ungrounded	ASSUMPTION	The invariant is enforced by the suite, not at load: `makoto.vocab` carries `fire_level` "by convent	carries a claim signal (a number, flag, path or symbol) but names no basis for it
README.md	ungrounded	ASSUMPTION	**The narrow, explicitly-recorded exceptions:** `gate.self_wired` (2026-07-05), `gate.canon_fingerpr	carries a claim signal (a number, flag, path or symbol) but names no basis for it
README.md	ungrounded	ASSUMPTION	Each pattern carries a one-line, imperative `retry_hint` telling the agent what to do instead.	carries a claim signal (a number, flag, path or symbol) but names no basis for it
README.md	ungrounded	ASSUMPTION	Every dispatch appends one structured JSON line to `$MAKOTO_STATE_DIR/audit.jsonl` (default `~/.clau	carries a claim signal (a number, flag, path or symbol) but names no basis for it
README.md	ungrounded	ASSUMPTION	It's plain JSONL — query it with `jq` or any tool.	carries a claim signal (a number, flag, path or symbol) but names no basis for it
README.md	ungrounded	ASSUMPTION	Every row carries `plugin`, `session_id`, `tool_name`, `hook_event` and `id_source`.	carries a claim signal (a number, flag, path or symbol) but names no basis for it
README.md	ungrounded	ASSUMPTION	`audit.jsonl` has carried the session and tool since 1.0.2 and this log carried neither — so a *fire	carries a claim signal (a number, flag, path or symbol) but names no basis for it
README.md	ungrounded	ASSUMPTION	`id_source` says how the ids were obtained (`payload`, or `raw-scan` when the envelope did not parse	carries a claim signal (a number, flag, path or symbol) but names no basis for it
README.md	ungrounded	ASSUMPTION	Row dispositions are `loud-allow` (a check did not run), `BLOCK`, `REPAIRED` (the envelope carried b	carries a claim signal (a number, flag, path or symbol) but names no basis for it
README.md	ungrounded	ASSUMPTION	Every fail-open now also emits a `systemMessage` saying the call was **allowed without being checked	carries a claim signal (a number, flag, path or symbol) but names no basis for it
README.md	ungrounded	ASSUMPTION	See [Courthouse docs/FAIL-DIRECTION.md](https://github.com/Clear-Sights/Courthouse/blob/main/docs/FA	carries a claim signal (a number, flag, path or symbol) but names no basis for it
README.md	ungrounded	ASSUMPTION	Separate from the generated check inventory above: an optional `ConfigChange` hook entry (`_dispatch	carries a claim signal (a number, flag, path or symbol) but names no basis for it
README.md	ungrounded	ASSUMPTION	- **Advisory** (unconditional): a settings edit that looks stripped, but with no evidence this exact	carries a claim signal (a number, flag, path or symbol) but names no basis for it
README.md	ungrounded	ASSUMPTION	Never fires for `policy_settings` (organization-managed policy is out of scope).	carries a claim signal (a number, flag, path or symbol) but names no basis for it
README.md	ungrounded	ASSUMPTION	Not yet part of the plugin-install path; wire it manually, the same way as the [manual wiring](#manu	carries a claim signal (a number, flag, path or symbol) but names no basis for it
README.md	ungrounded	ASSUMPTION	Here is the whole chain for one small, real, synthetic session (`docs/demo/`; regenerate instruction	carries a claim signal (a number, flag, path or symbol) but names no basis for it
README.md	ungrounded	ASSUMPTION	The claim `"test_login passes now."` is never re-derived by a human or a reviewer; it cites two spec	carries a claim signal (a number, flag, path or symbol) but names no basis for it
README.md	ungrounded	ASSUMPTION	`python3 eval/replay.py` from the repository root replays recorded sessions through the real dispatc	carries a claim signal (a number, flag, path or symbol) but names no basis for it
README.md	ungrounded	ASSUMPTION	<!-- BEGIN GENERATED: demo-measurements | source: eval/replay.py + docs/demo | regenerate: python3 t	carries a claim signal (a number, flag, path or symbol) but names no basis for it
README.md	ungrounded	ASSUMPTION	- corpus replay: **4 derailments**, **5/5** sessions pass; the command exits successfully only when 	carries a claim signal (a number, flag, path or symbol) but names no basis for it
README.md	ungrounded	ASSUMPTION	Regenerate: `python docs/demo/render_demo.py && python docs/demo/render_svg.py` (the latter needs `h	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/CATALOG.md	unbound	AMBIGUOUS	The long-form description of every end-of-turn gate, relocated verbatim from the README's "What it c	'it': 5 candidate antecedents in the preceding 2 sentences: README, README's, What, description
docs/CATALOG.md	unbound	AMBIGUOUS	- `gate.completion` — "done / created `X`" but the artifact isn't on disk - `gate.advance` — advanci	'it': 28 candidate antecedents in the preceding 2 sentences: FAILED, I, I'll, X
docs/CATALOG.md	unbound	AMBIGUOUS	Agnostic in the `gate.canon` sense — the failure verdict reads only those protocol terminals, never 	'this': 51 candidate antecedents in the preceding 2 sentences: Bash, FAILED, I, I'll
docs/CATALOG.md	unbound	AMBIGUOUS	Closed first-person-auxiliary + closed process-lifecycle-verb lexicon (mirroring `gate.claimed_runni	'it': 54 candidate antecedents in the preceding 2 sentences: Bash, FAILED, I, I'll
docs/CATALOG.md	unbound	AMBIGUOUS	Stateless: the one-turn grace period falls out of `history` structurally never containing the row fo	'it': 39 candidate antecedents in the preceding 2 sentences: Bash, I, I'll, I'm
docs/CATALOG.md	unbound	AMBIGUOUS	Evidence is a non-dry-run `git push` over Bash, or a successful call from a closed non-Bash tool set	'their': 28 candidate antecedents in the preceding 2 sentences: Bash, I, NEXT, PR
docs/CATALOG.md	unbound	AMBIGUOUS	`gate.completion` keeps sole ownership of local file-production claims; this gate never duplicates i	'it': 4 candidate antecedents in the preceding 2 sentences: claim, gate.completion, history_all_agents, subagent
docs/CATALOG.md	unbound	AMBIGUOUS	It walks the turn's touched `.py` ASTs, so it yields a finding per illusory statement rather than on	'it': 7 candidate antecedents in the preceding 2 sentences: claim, function, gate.completion, gate.liveness
docs/CATALOG.md	unbound	AMBIGUOUS	It has a documented blind spot: a single edit that strips all three simultaneously disables this che	'it': 20 candidate antecedents in the preceding 2 sentences: .claude/settings.json, .py, ASTs, Fire
docs/CATALOG.md	unbound	AMBIGUOUS	It has a documented blind spot: a single edit that strips all three simultaneously disables this che	'its': 30 candidate antecedents in the preceding 2 sentences: .claude/settings.json, .py, ASTs, Claude
docs/CATALOG.md	unbound	AMBIGUOUS	Four sub-patterns: no assertion of any kind in the test body; an asserted tautology (`assert True`, 	'it': 34 candidate antecedents in the preceding 2 sentences: .claude/settings.json, .py, ASTs, Claude
docs/CATALOG.md	unbound	AMBIGUOUS	`canon.timeout` fires when the turn's LAST tool call ended in a direct error state and closed withou	'it': 36 candidate antecedents in the preceding 2 sentences: .error, Claude, Code, HOLLOWED
docs/CATALOG.md	unbound	AMBIGUOUS	`canon.recur` fires when the SAME tool call (identical name + byte-identical input) was re-issued ba	'it': 31 candidate antecedents in the preceding 2 sentences: .error, LAST, PostToolUseFailure's, SAME
docs/CATALOG.md	unbound	AMBIGUOUS	That budget uses `kit.classify_failure` over host-emitted error text: its regex markers are generic 	'its': 12 candidate antecedents in the preceding 2 sentences: SAME, bar, budget, call
docs/CATALOG.md	unbound	AMBIGUOUS	Certified via held-out adversarial RED fixtures (planted cases that must fire) plus a near-vacuous c	'same': 35 candidate antecedents in the preceding 2 sentences: ANCESTRY, ANCESTRY.md, B, CANON
docs/CATALOG.md	unbound	AMBIGUOUS	Its PreToolUse sibling guard is a pre-check, not a Stop gate; see `makoto/checks/contractOrder.py`.	'its': 47 candidate antecedents in the preceding 2 sentences: ANCESTRY, ANCESTRY.md, Assay's, B
docs/CATALOG.md	unbound	AMBIGUOUS	Two further advisory-only gates are described where their fire-level exception is recorded, in the R	'it': 10 candidate antecedents in the preceding 2 sentences: Fire, README, README's, citing
docs/CATALOG.md	unbound	CATAPHORIC	Two further advisory-only gates are described where their fire-level exception is recorded, in the R	'their': the only candidate follows the reference rather than preceding it
docs/CATALOG.md	unbound	AMBIGUOUS	The citation was replaced by the self-contained definition above (which was already complete without	'it': 6 candidate antecedents in the preceding 2 sentences: SPIRIT, above, document, gate.hollow_test
docs/CATALOG.md	ungrounded	ASSUMPTION	The long-form description of every end-of-turn gate, relocated verbatim from the README's "What it c	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/CATALOG.md	ungrounded	ASSUMPTION	Inspect the live catalog with `makoto pattern list`; see one pattern in full with `makoto pattern sh	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/CATALOG.md	ungrounded	ASSUMPTION	- `gate.completion` — "done / created `X`" but the artifact isn't on disk - `gate.advance` — advanci	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/CATALOG.md	ungrounded	ASSUMPTION	Agnostic in the `gate.canon` sense — the failure verdict reads only those protocol terminals, never 	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/CATALOG.md	ungrounded	ASSUMPTION	Closed first-person-auxiliary + closed process-lifecycle-verb lexicon (mirroring `gate.claimed_runni	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/CATALOG.md	ungrounded	ASSUMPTION	Evidence is a non-dry-run `git push` over Bash, or a successful call from a closed non-Bash tool set	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/CATALOG.md	ungrounded	ASSUMPTION	Reads `history_all_agents` so a subagent's own real push/merge grounds a main-thread claim.	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/CATALOG.md	ungrounded	ASSUMPTION	`gate.completion` keeps sole ownership of local file-production claims; this gate never duplicates i	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/CATALOG.md	ungrounded	ASSUMPTION	It has a documented blind spot: a single edit that strips all three simultaneously disables this che	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/CATALOG.md	ungrounded	ASSUMPTION	Four sub-patterns: no assertion of any kind in the test body; an asserted tautology (`assert True`, 	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/CATALOG.md	ungrounded	ASSUMPTION	`canon.timeout` fires when the turn's LAST tool call ended in a direct error state and closed withou	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/CATALOG.md	ungrounded	ASSUMPTION	That budget uses `kit.classify_failure` over host-emitted error text: its regex markers are generic 	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/CATALOG.md	ungrounded	ASSUMPTION	Its PreToolUse sibling guard is a pre-check, not a Stop gate; see `makoto/checks/contractOrder.py`.	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/CATALOG.md	ungrounded	ASSUMPTION	A note on one relocated citation: the `gate.hollow_test` entry previously cited "SPIRIT.md §4", an i	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0001-unified-check-discovery.md	ungrounded	ASSUMPTION	Date: 2026-08-16	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0001-unified-check-discovery.md	ungrounded	ASSUMPTION	From `makoto/registry.py` module documentation:	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0001-unified-check-discovery.md	ungrounded	ASSUMPTION	From `load_precheck_catalog()`:	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0001-unified-check-discovery.md	ungrounded	ASSUMPTION	From `_run_predicates()`:	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0001-unified-check-discovery.md	ungrounded	ASSUMPTION	From `run_stop_checks()`:	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0002-may-block-field.md	ungrounded	ASSUMPTION	Date: 2026-07-10	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0002-may-block-field.md	ungrounded	ASSUMPTION	From `Check`:	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0002-may-block-field.md	ungrounded	ASSUMPTION	From `_blocking_gate_ids()`:	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0003-pre-tier-check-fields.md	ungrounded	ASSUMPTION	Date: 2026-07-10	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0003-pre-tier-check-fields.md	ungrounded	ASSUMPTION	From `Check`:	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0004-check-layer-field.md	ungrounded	ASSUMPTION	Date: 2026-08-16	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0004-check-layer-field.md	ungrounded	ASSUMPTION	From `Check` in `makoto/registry.py`:	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0005-chain-verification-rollout.md	ungrounded	ASSUMPTION	Date: 2026-07-07	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0005-chain-verification-rollout.md	ungrounded	ASSUMPTION	From `_self_verify_chain()`:	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0006-canonical-pattern-ids.md	ungrounded	ASSUMPTION	Date: 2026-07-10	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0006-canonical-pattern-ids.md	ungrounded	ASSUMPTION	From `_disabled_pattern_ids()`:	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0007-stop-gates-live-rollout.md	ungrounded	ASSUMPTION	Date: 2026-06-01	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0007-stop-gates-live-rollout.md	ungrounded	ASSUMPTION	From `_gates_enabled()`:	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0007-stop-gates-live-rollout.md	ungrounded	ASSUMPTION	From `_evaluate_and_gate()`:	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0008-agent-history-firewall.md	ungrounded	ASSUMPTION	Date: 2026-08-16	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0008-agent-history-firewall.md	ungrounded	ASSUMPTION	From `run_stop_checks()`:	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0009-synced-repository-resolution.md	ungrounded	ASSUMPTION	Date: 2026-08-16	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0009-synced-repository-resolution.md	ungrounded	ASSUMPTION	From `run_stop_checks()`:	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0010-posttooluse-wire-edge.md	ungrounded	ASSUMPTION	Date: 2026-08-16	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0010-posttooluse-wire-edge.md	ungrounded	ASSUMPTION	From the `_HOOK_TO_EDGE` mapping:	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0011-opt-in-verdict-recheck.md	ungrounded	ASSUMPTION	Date: 2026-08-16	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0011-opt-in-verdict-recheck.md	ungrounded	ASSUMPTION	From `_recheck_certificate_enabled()`:	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0012-posture-pipeline-migration.md	ungrounded	ASSUMPTION	Date: 2026-08-16	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0012-posture-pipeline-migration.md	ungrounded	ASSUMPTION	From `_emit_decision()`:	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0013-posttooluse-accumulation.md	ungrounded	ASSUMPTION	Date: 2026-08-16	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0013-posttooluse-accumulation.md	ungrounded	ASSUMPTION	From `_accumulate()`:	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0014-live-plan-lifecycle.md	ungrounded	ASSUMPTION	Date: 2026-07-23	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0014-live-plan-lifecycle.md	ungrounded	ASSUMPTION	From `_accumulate()`:	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0015-plan-item-event-source.md	ungrounded	ASSUMPTION	Date: 2026-07-10	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0015-plan-item-event-source.md	ungrounded	ASSUMPTION	From `_accumulate()`:	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0016-delta-finding-audit.md	ungrounded	ASSUMPTION	Date: 2026-08-16	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0016-delta-finding-audit.md	ungrounded	ASSUMPTION	From `_accumulate()`:	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0017-table-driven-event-routing.md	ungrounded	ASSUMPTION	Date: 2026-08-16	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0017-table-driven-event-routing.md	ungrounded	ASSUMPTION	From the `HANDLERS` mapping:	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0018-hook-observability-fields.md	ungrounded	ASSUMPTION	Date: 2026-08-16	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0018-hook-observability-fields.md	ungrounded	ASSUMPTION	From `run_stop_checks()`:	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0019-test-delta-domain-correction.md	ungrounded	ASSUMPTION	Date: 2026-08-16	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0019-test-delta-domain-correction.md	ungrounded	ASSUMPTION	From `_accumulate()`:	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0020-check-eats-law.md	ungrounded	ASSUMPTION	Date: 2026-08-16	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0020-check-eats-law.md	ungrounded	ASSUMPTION	From `Check` in `makoto/registry.py`:	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0021-check-tests-result-shape-law.md	ungrounded	ASSUMPTION	Date: 2026-08-16	carries a claim signal (a number, flag, path or symbol) but names no basis for it
docs/adr/0021-check-tests-result-shape-law.md	ungrounded	ASSUMPTION	From `Check` in `makoto/registry.py`:	carries a claim signal (a number, flag, path or symbol) but names no basis for it
